,transaction_id,tx_datetime,customer_id,terminal_id,tx_amount,tx_time_seconds,tx_time_days,TX_FRAUD,TX_FRAUD_SCENARIO
1641930,1641930,2024-02-07 12:27:11,2883,7328,222.26,5920031,68,0.0,0
2053005,2053005,2024-02-24 14:43:47,4326,7788,1816.98,7397027,85,0.2,1
1175327,1175327,2024-01-19 03:27:02,1953,3425,1590.42,4246022,49,0.2,1
822899,822899,2024-01-04 09:41:44,3978,2193,1165.38,2972504,34,0.2,1
703609,703609,2023-12-30 09:49:44,3348,1702,1340.22,2540984,29,0.2,1
1702675,1702675,2024-02-10 04:08:22,3228,4876,203.04,6149302,71,1.0,2
1276561,1276561,2024-01-23 08:48:35,1112,1649,2959.45,4610915,53,0.4,1
1002090,1002090,2024-01-11 17:01:09,872,8977,2642.91,3603669,41,0.4,1
1166895,1166895,2024-01-18 14:44:23,392,8677,1293.83,4200263,48,0.2,1
589907,589907,2023-12-25 13:21:34,1304,1034,372.17,2121694,24,0.0,0
19130,19130,2023-12-01 16:26:31,759,1579,524.99,59191,0,0.1,1
129359,129359,2023-12-06 10:36:24,4149,4835,765.68,470184,5,0.1,1
625442,625442,2023-12-27 05:04:39,2507,1640,2765.78,2264679,26,0.4,1
1518449,1518449,2024-02-02 10:14:21,4883,1970,921.9,5480061,63,0.1,1
1336131,1336131,2024-01-25 15:54:41,1889,7272,1978.52,4809281,55,0.2,1
836564,836564,2024-01-04 18:49:21,755,1607,2386.61,3005361,34,0.4,1
98055,98055,2023-12-05 05:04:00,3115,9698,1177.39,363840,4,0.2,1
536122,536122,2023-12-23 09:56:41,174,5132,703.12,1936601,22,0.1,1
1790309,1790309,2024-02-13 15:12:00,1624,2811,1227.97,6448320,74,0.2,1
2110847,2110847,2024-02-27 05:43:48,1882,7948,1431.5,7623828,88,0.2,1
1958594,1958594,2024-02-20 15:48:17,994,2693,300.32,7055297,81,0.0,0
1476324,1476324,2024-01-31 13:30:15,3131,7435,359.17,5319015,61,0.0,0
1967862,1967862,2024-02-21 06:16:42,1638,9571,1649.06,7107402,82,0.2,1
1853564,1853564,2024-02-16 10:17:02,7,4514,48.97,6689822,77,0.0,0
210900,210900,2023-12-09 16:30:04,3252,535,982.81,750604,8,0.1,1
178021,178021,2023-12-08 11:06:54,1991,5851,1394.03,644814,7,0.2,1
476852,476852,2023-12-20 18:34:27,4414,8653,307.5,1708467,19,0.0,0
736311,736311,2023-12-31 15:01:46,2552,7849,2953125.0,2646106,30,15.900000000000002,3
463825,463825,2023-12-20 09:49:57,2328,8585,3031.03,1676997,19,0.6000000000000001,1
225667,225667,2023-12-10 10:52:28,4274,3189,960.63,816748,9,0.1,1
1770173,1770173,2024-02-12 18:20:07,2085,8386,729.95,6373207,73,0.1,1
2121204,2121204,2024-02-27 12:39:31,128,409,1679.24,7648771,88,0.2,1
493526,493526,2023-12-21 13:10:41,3432,1171,456.23,1775441,20,0.0,0
1411217,1411217,2024-01-28 18:46:34,4797,3049,746.56,5078794,58,0.1,1
1557698,1557698,2024-02-04 00:55:48,1497,1867,167.44,5619348,65,0.0,0
594920,594920,2023-12-25 16:40:07,141,3599,559.34,2133607,24,0.1,1
837699,837699,2024-01-04 20:31:04,3038,5456,499.14,3011464,34,0.0,0
689437,689437,2023-12-29 15:42:00,1808,4114,245.38,2475720,28,0.0,0
307661,307661,2023-12-13 17:13:48,3190,8855,988.26,1098828,12,0.1,1
643893,643893,2023-12-27 17:47:25,1235,173,2003.83,2310445,26,0.4,1
1080473,1080473,2024-01-15 05:01:16,1704,2989,2023.43,3906076,45,0.4,1
128984,128984,2023-12-06 10:21:33,375,1292,389.88,469293,5,0.0,0
857713,857713,2024-01-05 16:07:10,3761,1586,1118.96,3082030,35,0.2,1
1059179,1059179,2024-01-14 07:37:28,3129,6344,2532.57,3829048,44,0.4,1
1034388,1034388,2024-01-13 06:56:30,2891,7057,983.83,3740190,43,0.1,1
1488266,1488266,2024-02-01 05:33:19,3145,1976,516.27,5376799,62,0.1,1
789058,789058,2024-01-02 19:14:07,2715,1824,115.27,2834047,32,0.0,0
1597036,1597036,2024-02-05 14:09:51,2334,2881,1324.09,5753391,66,0.2,1
1653487,1653487,2024-02-08 00:35:23,3077,5717,20.78,5963723,69,0.0,0
1535975,1535975,2024-02-03 05:15:43,861,6815,115.7,5548543,64,0.0,0
575970,575970,2023-12-25 01:38:27,4637,5784,515.2,2079507,24,0.1,1
121587,121587,2023-12-06 04:22:32,345,1505,370.61,447752,5,0.0,0
2123262,2123262,2024-02-27 13:50:04,1014,6147,1296.7,7653004,88,0.2,1
1456566,1456566,2024-01-30 16:17:32,3128,5251,676.11,5242652,60,0.1,1
1519904,1519904,2024-02-02 11:05:12,233,1595,1085.35,5483112,63,0.2,1
1768706,1768706,2024-02-12 16:57:27,635,3847,213.45,6368247,73,0.0,0
2063705,2063705,2024-02-25 06:15:17,3297,2132,78.43,7452917,86,0.0,0
1321280,1321280,2024-01-25 06:30:00,559,7124,143.46,4775400,55,0.0,0
1920095,1920095,2024-02-19 06:35:52,3262,375,2730.2,6935752,80,0.4,1
717646,717646,2023-12-30 19:49:44,4578,4600,1575.76,2576984,29,0.2,1
824941,824941,2024-01-04 10:53:06,2880,5861,1149.42,2976786,34,0.2,1
32384,32384,2023-12-02 09:58:41,1593,676,44.03,122321,1,0.0,0
1906398,1906398,2024-02-18 13:08:36,2818,4,1202.28,6872916,79,0.2,1
893519,893519,2024-01-07 08:53:15,4038,2305,1557.64,3228795,37,0.2,1
1522150,1522150,2024-02-02 12:21:28,1719,2042,364.84,5487688,63,0.0,0
550221,550221,2023-12-23 19:47:47,1503,9844,985.91,1972067,22,0.1,1
745271,745271,2024-01-01 04:48:26,3850,9643,32.24,2695706,31,0.0,0
766730,766730,2024-01-01 22:19:26,3002,99,729.56,2758766,31,0.1,1
1816951,1816951,2024-02-14 17:18:03,1587,8948,939.42,6542283,75,0.1,1
2013779,2013779,2024-02-23 03:47:07,523,4604,704.61,7271227,84,0.1,1
682521,682521,2023-12-29 11:32:52,4036,1621,1982.27,2460772,28,0.2,1
1621886,1621886,2024-02-06 14:47:41,4422,2235,258.38,5842061,67,0.0,0
1720070,1720070,2024-02-10 16:16:30,3373,5963,1342.47,6192990,71,0.2,1
71491,71491,2023-12-03 22:15:54,2493,3801,2035.27,252954,2,0.4,1
2140088,2140088,2024-02-28 09:37:55,2360,5152,129.18,7724275,89,0.0,0
735944,735944,2023-12-31 14:46:58,2241,7737,892.71,2645218,30,0.1,1
1990019,1990019,2024-02-22 04:09:01,678,7658,689.77,7186141,83,0.1,1
293470,293470,2023-12-13 08:19:42,2306,6689,1150.09,1066782,12,0.2,1
2002429,2002429,2024-02-22 13:08:35,1843,5712,451.84,7218515,83,0.0,0
98978,98978,2023-12-05 06:02:51,608,8334,296.05,367371,4,0.0,0
1705728,1705728,2024-02-10 07:19:57,3214,5926,3745.02,6160797,71,0.6000000000000001,1
587728,587728,2023-12-25 12:04:27,3821,9460,1542.82,2117067,24,0.2,1
2030231,2030231,2024-02-23 15:29:48,3406,4832,249.73,7313388,84,0.0,0
102518,102518,2023-12-05 08:46:48,1333,1351,2929.04,377208,4,0.4,1
2089277,2089277,2024-02-26 07:47:58,2957,9341,3284.8,7544878,87,0.6000000000000001,1
2151288,2151288,2024-02-28 16:22:51,1360,4793,744.18,7748571,89,0.1,1
250928,250928,2023-12-11 11:39:43,2654,4480,1129.31,905983,10,0.2,1
132571,132571,2023-12-06 12:26:33,4869,912,756.31,476793,5,0.1,1
1881614,1881614,2024-02-17 12:35:19,1911,9285,167.0,6784519,78,0.0,0
1477278,1477278,2024-01-31 14:05:18,3364,9148,1019.7,5321118,61,0.2,1
742723,742723,2023-12-31 22:04:12,1873,5999,52.31,2671452,30,0.0,0
2126671,2126671,2024-02-27 15:58:39,2242,6469,1027.47,7660719,88,0.2,1
1687539,1687539,2024-02-09 11:01:59,757,2794,898.87,6087719,70,0.1,1
1733752,1733752,2024-02-11 10:00:13,4187,7509,1959.64,6256813,72,0.2,1
1462098,1462098,2024-01-31 01:43:29,4021,4958,2289.49,5276609,61,0.4,1
1224064,1224064,2024-01-21 04:56:21,504,1235,696.59,4424181,51,0.1,1
1151118,1151118,2024-01-18 03:01:24,3241,6641,2587.32,4158084,48,0.4,1
1724619,1724619,2024-02-10 21:58:46,1686,1977,181.13,6213526,71,0.0,0
407052,407052,2023-12-17 21:53:02,1630,8162,146.71,1461182,16,0.0,0
1052450,1052450,2024-01-13 19:37:59,4994,8601,1536.15,3785879,43,0.2,1
124614,124614,2023-12-06 07:24:44,4642,7317,135.82,458684,5,0.0,0
256249,256249,2023-12-11 14:45:16,4496,7996,992.17,917116,10,0.1,1
544189,544189,2023-12-23 14:31:26,2430,6951,1507.24,1953086,22,0.2,1
101723,101723,2023-12-05 08:15:25,931,5611,2816.76,375325,4,0.4,1
323425,323425,2023-12-14 11:52:28,1658,315,3.96,1165948,13,0.0,0
2023633,2023633,2024-02-23 11:35:24,3175,902,53.68,7299324,84,0.0,0
690928,690928,2023-12-29 16:47:02,4749,3928,52.42,2479622,28,0.0,0
1441479,1441479,2024-01-30 06:45:18,1237,1559,324.8,5208318,60,0.0,0
107305,107305,2023-12-05 11:41:01,1339,1710,1039.31,387661,4,0.2,1
615321,615321,2023-12-26 14:19:48,4900,5744,2006.1,2211588,25,0.4,1
1057870,1057870,2024-01-14 06:30:30,2796,7509,929.66,3825030,44,0.1,1
1810231,1810231,2024-02-14 12:48:51,3419,4638,41.9,6526131,75,0.0,0
2037491,2037491,2024-02-24 03:15:19,174,2249,1466.64,7355719,85,0.2,1
716852,716852,2023-12-30 18:44:36,4401,5734,285.92,2573076,29,0.0,0
954899,954899,2024-01-09 17:22:21,2639,7765,266.02,3432141,39,0.0,0
460434,460434,2023-12-20 07:37:55,124,3158,465.06,1669075,19,0.0,0
962478,962478,2024-01-10 06:48:47,3132,4175,1467.79,3480527,40,0.2,1
1190321,1190321,2024-01-19 14:25:07,3546,4575,378.85,4285507,49,0.0,0
1993667,1993667,2024-02-22 07:50:10,441,9212,2055.6,7199410,83,0.4,1
2065491,2065491,2024-02-25 07:48:48,2037,2708,25.09,7458528,86,0.0,0
2010160,2010160,2024-02-22 18:55:34,3606,4305,792.3,7239334,83,0.1,1
1957444,1957444,2024-02-20 15:01:01,107,1161,324.07,7052461,81,0.0,0
1753302,1753302,2024-02-12 07:05:07,3184,7989,262.22,6332707,73,0.0,0
1461763,1461763,2024-01-31 00:21:55,1898,668,29.21,5271715,61,0.0,0
1300922,1300922,2024-01-24 08:58:37,2424,1261,159.36,4697917,54,0.0,0
48002,48002,2023-12-02 23:30:44,2768,5167,948.97,171044,1,0.1,1
1936751,1936751,2024-02-19 17:30:58,1728,1159,294.88,6975058,80,0.0,0
623202,623202,2023-12-26 23:58:37,2981,3540,917.87,2246317,25,0.1,1
1927272,1927272,2024-02-19 11:22:47,630,768,1416.95,6952967,80,0.2,1
270262,270262,2023-12-12 08:48:59,4642,6608,379.44,982139,11,0.0,0
1824085,1824085,2024-02-15 06:14:56,4592,7249,2165.06,6588896,76,0.4,1
1355121,1355121,2024-01-26 12:51:25,249,2343,224.99,4884685,56,0.0,0
1709063,1709063,2024-02-10 09:36:06,1994,2879,661.83,6168966,71,0.1,1
492905,492905,2023-12-21 12:49:22,2343,456,1048.69,1774162,20,0.2,1
1512237,1512237,2024-02-02 05:40:10,1057,5000,2475.03,5463610,63,0.4,1
840169,840169,2024-01-05 03:43:39,747,9268,135.89,3037419,35,0.0,0
727054,727054,2023-12-31 09:36:09,1148,5177,1089.36,2626569,30,0.2,1
75471,75471,2023-12-04 06:22:43,4799,2416,2224.85,282163,3,0.4,1
826538,826538,2024-01-04 11:48:08,3597,4085,1149.4,2980088,34,0.2,1
999803,999803,2024-01-11 15:17:18,1140,3753,324.44,3597438,41,0.0,0
4544,4544,2023-12-01 07:19:55,4829,1359,1603.38,26395,0,0.2,1
1450860,1450860,2024-01-30 12:41:08,3368,7227,346.87,5229668,60,0.0,0
817222,817222,2024-01-04 05:13:29,3455,8381,2203.29,2956409,34,0.4,1
316823,316823,2023-12-14 07:47:42,903,3316,821.35,1151262,13,0.1,1
1793697,1793697,2024-02-13 17:57:49,2576,9147,29.39,6458269,74,0.0,0
1901493,1901493,2024-02-18 10:18:21,4683,1895,12.99,6862701,79,0.0,0
61163,61163,2023-12-03 12:37:37,4808,9279,1241.08,218257,2,0.2,1
1445561,1445561,2024-01-30 09:39:39,2110,8116,1370.03,5218779,60,0.2,1
418809,418809,2023-12-18 11:39:01,3926,1008,3541.92,1510741,17,0.6000000000000001,1
1136720,1136720,2024-01-17 11:17:13,791,4522,1383.12,4101433,47,0.2,1
2072879,2072879,2024-02-25 12:17:46,2591,5283,153.31,7474666,86,0.0,0
1783050,1783050,2024-02-13 10:56:20,4083,3271,375.02,6432980,74,0.0,0
1631023,1631023,2024-02-07 04:37:36,2767,2718,330.41,5891856,68,0.0,0
1053954,1053954,2024-01-13 22:44:00,179,6887,645.59,3797040,43,0.1,1
1844879,1844879,2024-02-16 01:05:07,2879,6861,140.76,6656707,77,0.0,0
1522767,1522767,2024-02-02 12:42:09,3289,2325,1931.64,5488929,63,0.2,1
17187,17187,2023-12-01 15:04:45,3968,4314,322.38,54285,0,0.0,0
1057229,1057229,2024-01-14 05:50:11,3238,9115,1898.88,3822611,44,0.2,1
2078463,2078463,2024-02-25 15:45:26,1948,6941,2746718.75,7487126,86,15.900000000000002,3
1211794,1211794,2024-01-20 13:00:18,3951,9970,1142.58,4366818,50,0.2,1
508098,508098,2023-12-22 07:12:37,4813,4613,1020.89,1840357,21,0.2,1
797938,797938,2024-01-03 08:56:23,4396,1273,1916.57,2883383,33,0.2,1
2056941,2056941,2024-02-24 17:39:17,380,801,1287.45,7407557,85,0.2,1
1768807,1768807,2024-02-12 17:02:20,2058,2780,479.26,6368540,73,0.0,0
252975,252975,2023-12-11 12:47:23,587,8114,262.38,910043,10,0.0,0
1709614,1709614,2024-02-10 09:56:58,2470,6213,1287.2,6170218,71,0.2,1
196178,196178,2023-12-09 07:09:07,3360,5176,769.64,716947,8,0.1,1
357226,357226,2023-12-15 18:32:49,4877,6378,1005.3,1276369,14,0.2,1
1924576,1924576,2024-02-19 09:48:59,2971,294,2172.0,6947339,80,0.4,1
481707,481707,2023-12-21 05:10:11,4882,3423,517.45,1746611,20,0.1,1
136173,136173,2023-12-06 14:33:29,2312,666,141.91,484409,5,0.0,0
461670,461670,2023-12-20 08:29:36,3176,8779,343.79,1672176,19,0.0,0
1642271,1642271,2024-02-07 12:38:03,3270,4022,1971.31,5920683,68,0.2,1
611596,611596,2023-12-26 12:09:02,429,9555,475.45,2203742,25,0.0,0
1174723,1174723,2024-01-19 02:07:37,1695,1153,1323.82,4241257,49,0.2,1
1436900,1436900,2024-01-29 21:40:51,354,7922,533.99,5175651,59,0.1,1
105600,105600,2023-12-05 10:42:01,2591,8592,343.37,384121,4,0.0,0
61358,61358,2023-12-03 12:43:59,2297,5630,344.17,218639,2,0.0,0
